,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Label
51974,172.16.0.1-192.168.10.50-43512-80-6,172.16.0.1,43512.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
51984,172.16.0.1-192.168.10.50-43550-80-6,172.16.0.1,43550.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
51992,172.16.0.1-192.168.10.50-43570-80-6,172.16.0.1,43570.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
51998,172.16.0.1-192.168.10.50-43590-80-6,172.16.0.1,43590.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52000,172.16.0.1-192.168.10.50-43064-80-6,172.16.0.1,43064.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52022,172.16.0.1-192.168.10.50-43628-80-6,172.16.0.1,43628.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52038,172.16.0.1-192.168.10.50-43648-80-6,172.16.0.1,43648.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52046,172.16.0.1-192.168.10.50-43668-80-6,172.16.0.1,43668.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52063,172.16.0.1-192.168.10.50-43550-80-6,172.16.0.1,43550.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52074,172.16.0.1-192.168.10.50-43706-80-6,172.16.0.1,43706.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52092,172.16.0.1-192.168.10.50-43726-80-6,172.16.0.1,43726.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52101,172.16.0.1-192.168.10.50-43746-80-6,172.16.0.1,43746.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52110,172.16.0.1-192.168.10.50-43784-80-6,172.16.0.1,43784.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52115,172.16.0.1-192.168.10.50-43804-80-6,172.16.0.1,43804.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52126,172.16.0.1-192.168.10.50-43842-80-6,172.16.0.1,43842.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52146,172.16.0.1-192.168.10.50-43862-80-6,172.16.0.1,43862.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52157,172.16.0.1-192.168.10.50-43882-80-6,172.16.0.1,43882.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52338,172.16.0.1-192.168.10.50-43920-80-6,172.16.0.1,43920.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52391,172.16.0.1-192.168.10.50-43940-80-6,172.16.0.1,43940.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52458,172.16.0.1-192.168.10.50-43960-80-6,172.16.0.1,43960.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52551,172.16.0.1-192.168.10.50-43998-80-6,172.16.0.1,43998.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52602,172.16.0.1-192.168.10.50-44018-80-6,172.16.0.1,44018.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52680,172.16.0.1-192.168.10.50-44038-80-6,172.16.0.1,44038.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52808,172.16.0.1-192.168.10.50-44076-80-6,172.16.0.1,44076.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52820,172.16.0.1-192.168.10.50-44096-80-6,172.16.0.1,44096.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52827,172.16.0.1-192.168.10.50-43570-80-6,172.16.0.1,43570.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52833,172.16.0.1-192.168.10.50-44116-80-6,172.16.0.1,44116.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52846,172.16.0.1-192.168.10.50-44154-80-6,172.16.0.1,44154.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52858,172.16.0.1-192.168.10.50-44174-80-6,172.16.0.1,44174.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52860,172.16.0.1-192.168.10.50-44038-80-6,172.16.0.1,44038.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52944,172.16.0.1-192.168.10.50-44212-80-6,172.16.0.1,44212.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52958,172.16.0.1-192.168.10.50-44232-80-6,172.16.0.1,44232.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52960,172.16.0.1-192.168.10.50-44252-80-6,172.16.0.1,44252.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
52969,172.16.0.1-192.168.10.50-44290-80-6,172.16.0.1,44290.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
53007,172.16.0.1-192.168.10.50-44310-80-6,172.16.0.1,44310.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
53030,172.16.0.1-192.168.10.50-44330-80-6,172.16.0.1,44330.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
53069,172.16.0.1-192.168.10.50-44368-80-6,172.16.0.1,44368.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
53074,172.16.0.1-192.168.10.50-44388-80-6,172.16.0.1,44388.0,192.168.10.50,80.0,6.0,6/7/2017 9:51,Web Attack – Brute Force
53094,172.16.0.1-192.168.10.50-44426-80-6,172.16.0.1,44426.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53101,172.16.0.1-192.168.10.50-44446-80-6,172.16.0.1,44446.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53135,172.16.0.1-192.168.10.50-44504-80-6,172.16.0.1,44504.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53157,172.16.0.1-192.168.10.50-44524-80-6,172.16.0.1,44524.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53168,172.16.0.1-192.168.10.50-44544-80-6,172.16.0.1,44544.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53200,172.16.0.1-192.168.10.50-44582-80-6,172.16.0.1,44582.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53204,172.16.0.1-192.168.10.50-44076-80-6,172.16.0.1,44076.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53215,172.16.0.1-192.168.10.50-44602-80-6,172.16.0.1,44602.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53234,172.16.0.1-192.168.10.50-44622-80-6,172.16.0.1,44622.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53251,172.16.0.1-192.168.10.50-44660-80-6,172.16.0.1,44660.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53260,172.16.0.1-192.168.10.50-44680-80-6,172.16.0.1,44680.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53262,172.16.0.1-192.168.10.50-44524-80-6,172.16.0.1,44524.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53268,172.16.0.1-192.168.10.50-44700-80-6,172.16.0.1,44700.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53279,172.16.0.1-192.168.10.50-44738-80-6,172.16.0.1,44738.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53281,172.16.0.1-192.168.10.50-44758-80-6,172.16.0.1,44758.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53300,172.16.0.1-192.168.10.50-44796-80-6,172.16.0.1,44796.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53318,172.16.0.1-192.168.10.50-44816-80-6,172.16.0.1,44816.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53353,172.16.0.1-192.168.10.50-44836-80-6,172.16.0.1,44836.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53380,172.16.0.1-192.168.10.50-44874-80-6,172.16.0.1,44874.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53389,172.16.0.1-192.168.10.50-44894-80-6,172.16.0.1,44894.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53405,172.16.0.1-192.168.10.50-44914-80-6,172.16.0.1,44914.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53463,172.16.0.1-192.168.10.50-44952-80-6,172.16.0.1,44952.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53469,172.16.0.1-192.168.10.50-44972-80-6,172.16.0.1,44972.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53474,172.16.0.1-192.168.10.50-44992-80-6,172.16.0.1,44992.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53486,172.16.0.1-192.168.10.50-45012-80-6,172.16.0.1,45012.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53491,172.16.0.1-192.168.10.50-45032-80-6,172.16.0.1,45032.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53498,172.16.0.1-192.168.10.50-45052-80-6,172.16.0.1,45052.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53508,172.16.0.1-192.168.10.50-44544-80-6,172.16.0.1,44544.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53514,172.16.0.1-192.168.10.50-45090-80-6,172.16.0.1,45090.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53536,172.16.0.1-192.168.10.50-45110-80-6,172.16.0.1,45110.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53537,172.16.0.1-192.168.10.50-45130-80-6,172.16.0.1,45130.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53563,172.16.0.1-192.168.10.50-45168-80-6,172.16.0.1,45168.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53570,172.16.0.1-192.168.10.50-45032-80-6,172.16.0.1,45032.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53572,172.16.0.1-192.168.10.50-45188-80-6,172.16.0.1,45188.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53578,172.16.0.1-192.168.10.50-45208-80-6,172.16.0.1,45208.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53743,172.16.0.1-192.168.10.50-45248-80-6,172.16.0.1,45248.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53770,172.16.0.1-192.168.10.50-45268-80-6,172.16.0.1,45268.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53780,172.16.0.1-192.168.10.50-45288-80-6,172.16.0.1,45288.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53804,172.16.0.1-192.168.10.50-45326-80-6,172.16.0.1,45326.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53810,172.16.0.1-192.168.10.50-45346-80-6,172.16.0.1,45346.0,192.168.10.50,80.0,6.0,6/7/2017 9:52,Web Attack – Brute Force
53817,172.16.0.1-192.168.10.50-45366-80-6,172.16.0.1,45366.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
53829,172.16.0.1-192.168.10.50-45404-80-6,172.16.0.1,45404.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
53850,172.16.0.1-192.168.10.50-45424-80-6,172.16.0.1,45424.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
53916,172.16.0.1-192.168.10.50-45462-80-6,172.16.0.1,45462.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
53926,172.16.0.1-192.168.10.50-45482-80-6,172.16.0.1,45482.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
53940,172.16.0.1-192.168.10.50-45502-80-6,172.16.0.1,45502.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
54059,172.16.0.1-192.168.10.50-45540-80-6,172.16.0.1,45540.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
54249,172.16.0.1-192.168.10.50-45560-80-6,172.16.0.1,45560.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
54326,172.16.0.1-192.168.10.50-45580-80-6,172.16.0.1,45580.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
54373,172.16.0.1-192.168.10.50-45052-80-6,172.16.0.1,45052.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
54609,172.16.0.1-192.168.10.50-45618-80-6,172.16.0.1,45618.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
54712,172.16.0.1-192.168.10.50-45638-80-6,172.16.0.1,45638.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
54801,172.16.0.1-192.168.10.50-45658-80-6,172.16.0.1,45658.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
54924,172.16.0.1-192.168.10.50-45540-80-6,172.16.0.1,45540.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55022,172.16.0.1-192.168.10.50-45696-80-6,172.16.0.1,45696.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55037,172.16.0.1-192.168.10.50-45716-80-6,172.16.0.1,45716.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55060,172.16.0.1-192.168.10.50-45736-80-6,172.16.0.1,45736.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55206,172.16.0.1-192.168.10.50-45756-80-6,172.16.0.1,45756.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55222,172.16.0.1-192.168.10.50-45776-80-6,172.16.0.1,45776.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55242,172.16.0.1-192.168.10.50-45796-80-6,172.16.0.1,45796.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55273,172.16.0.1-192.168.10.50-45834-80-6,172.16.0.1,45834.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55279,172.16.0.1-192.168.10.50-45854-80-6,172.16.0.1,45854.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55287,172.16.0.1-192.168.10.50-45874-80-6,172.16.0.1,45874.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55308,172.16.0.1-192.168.10.50-45912-80-6,172.16.0.1,45912.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55313,172.16.0.1-192.168.10.50-45932-80-6,172.16.0.1,45932.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55324,172.16.0.1-192.168.10.50-45970-80-6,172.16.0.1,45970.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55333,172.16.0.1-192.168.10.50-45990-80-6,172.16.0.1,45990.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55348,172.16.0.1-192.168.10.50-46010-80-6,172.16.0.1,46010.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55368,172.16.0.1-192.168.10.50-46048-80-6,172.16.0.1,46048.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55385,172.16.0.1-192.168.10.50-46068-80-6,172.16.0.1,46068.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55399,172.16.0.1-192.168.10.50-46088-80-6,172.16.0.1,46088.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55417,172.16.0.1-192.168.10.50-45560-80-6,172.16.0.1,45560.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55457,172.16.0.1-192.168.10.50-46126-80-6,172.16.0.1,46126.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55462,172.16.0.1-192.168.10.50-46146-80-6,172.16.0.1,46146.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55464,172.16.0.1-192.168.10.50-46166-80-6,172.16.0.1,46166.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55466,172.16.0.1-192.168.10.50-46048-80-6,172.16.0.1,46048.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55477,172.16.0.1-192.168.10.50-46204-80-6,172.16.0.1,46204.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55479,172.16.0.1-192.168.10.50-46224-80-6,172.16.0.1,46224.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55490,172.16.0.1-192.168.10.50-46244-80-6,172.16.0.1,46244.0,192.168.10.50,80.0,6.0,6/7/2017 9:53,Web Attack – Brute Force
55508,172.16.0.1-192.168.10.50-46282-80-6,172.16.0.1,46282.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55560,172.16.0.1-192.168.10.50-46302-80-6,172.16.0.1,46302.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55625,172.16.0.1-192.168.10.50-46340-80-6,172.16.0.1,46340.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55628,172.16.0.1-192.168.10.50-46360-80-6,172.16.0.1,46360.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55637,172.16.0.1-192.168.10.50-46380-80-6,172.16.0.1,46380.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55644,172.16.0.1-192.168.10.50-46418-80-6,172.16.0.1,46418.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55649,172.16.0.1-192.168.10.50-46438-80-6,172.16.0.1,46438.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55653,172.16.0.1-192.168.10.50-46458-80-6,172.16.0.1,46458.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55673,172.16.0.1-192.168.10.50-46496-80-6,172.16.0.1,46496.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55681,172.16.0.1-192.168.10.50-46516-80-6,172.16.0.1,46516.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55688,172.16.0.1-192.168.10.50-46536-80-6,172.16.0.1,46536.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55696,172.16.0.1-192.168.10.50-46556-80-6,172.16.0.1,46556.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55700,172.16.0.1-192.168.10.50-46576-80-6,172.16.0.1,46576.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55704,172.16.0.1-192.168.10.50-46068-80-6,172.16.0.1,46068.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55706,172.16.0.1-192.168.10.50-46596-80-6,172.16.0.1,46596.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55734,172.16.0.1-192.168.10.50-46634-80-6,172.16.0.1,46634.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55740,172.16.0.1-192.168.10.50-46654-80-6,172.16.0.1,46654.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55744,172.16.0.1-192.168.10.50-46674-80-6,172.16.0.1,46674.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55745,172.16.0.1-192.168.10.50-46516-80-6,172.16.0.1,46516.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55777,172.16.0.1-192.168.10.50-46712-80-6,172.16.0.1,46712.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55798,172.16.0.1-192.168.10.50-46732-80-6,172.16.0.1,46732.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55815,172.16.0.1-192.168.10.50-46752-80-6,172.16.0.1,46752.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55834,172.16.0.1-192.168.10.50-46790-80-6,172.16.0.1,46790.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55840,172.16.0.1-192.168.10.50-46810-80-6,172.16.0.1,46810.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55860,172.16.0.1-192.168.10.50-46830-80-6,172.16.0.1,46830.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
55948,172.16.0.1-192.168.10.50-46868-80-6,172.16.0.1,46868.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56022,172.16.0.1-192.168.10.50-46888-80-6,172.16.0.1,46888.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56195,172.16.0.1-192.168.10.50-46926-80-6,172.16.0.1,46926.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56209,172.16.0.1-192.168.10.50-46946-80-6,172.16.0.1,46946.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56278,172.16.0.1-192.168.10.50-46966-80-6,172.16.0.1,46966.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56357,172.16.0.1-192.168.10.50-47004-80-6,172.16.0.1,47004.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56362,172.16.0.1-192.168.10.50-47024-80-6,172.16.0.1,47024.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56368,172.16.0.1-192.168.10.50-47044-80-6,172.16.0.1,47044.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56391,172.16.0.1-192.168.10.50-47082-80-6,172.16.0.1,47082.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56394,172.16.0.1-192.168.10.50-46536-80-6,172.16.0.1,46536.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56396,172.16.0.1-192.168.10.50-47102-80-6,172.16.0.1,47102.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56398,172.16.0.1-192.168.10.50-47122-80-6,172.16.0.1,47122.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56417,172.16.0.1-192.168.10.50-47160-80-6,172.16.0.1,47160.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56422,172.16.0.1-192.168.10.50-47024-80-6,172.16.0.1,47024.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56427,172.16.0.1-192.168.10.50-47180-80-6,172.16.0.1,47180.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56429,172.16.0.1-192.168.10.50-47200-80-6,172.16.0.1,47200.0,192.168.10.50,80.0,6.0,6/7/2017 9:54,Web Attack – Brute Force
56450,172.16.0.1-192.168.10.50-47238-80-6,172.16.0.1,47238.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56455,172.16.0.1-192.168.10.50-47258-80-6,172.16.0.1,47258.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56469,172.16.0.1-192.168.10.50-47296-80-6,172.16.0.1,47296.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56473,172.16.0.1-192.168.10.50-47316-80-6,172.16.0.1,47316.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56489,172.16.0.1-192.168.10.50-47336-80-6,172.16.0.1,47336.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56552,172.16.0.1-192.168.10.50-47374-80-6,172.16.0.1,47374.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56568,172.16.0.1-192.168.10.50-47394-80-6,172.16.0.1,47394.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56738,172.16.0.1-192.168.10.50-47432-80-6,172.16.0.1,47432.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56832,172.16.0.1-192.168.10.50-47452-80-6,172.16.0.1,47452.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56859,172.16.0.1-192.168.10.50-47472-80-6,172.16.0.1,47472.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56945,172.16.0.1-192.168.10.50-47510-80-6,172.16.0.1,47510.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56960,172.16.0.1-192.168.10.50-47530-80-6,172.16.0.1,47530.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56976,172.16.0.1-192.168.10.50-47550-80-6,172.16.0.1,47550.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56991,172.16.0.1-192.168.10.50-47044-80-6,172.16.0.1,47044.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
56999,172.16.0.1-192.168.10.50-47588-80-6,172.16.0.1,47588.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
57013,172.16.0.1-192.168.10.50-47608-80-6,172.16.0.1,47608.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
57018,172.16.0.1-192.168.10.50-47628-80-6,172.16.0.1,47628.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
57026,172.16.0.1-192.168.10.50-47510-80-6,172.16.0.1,47510.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
57030,172.16.0.1-192.168.10.50-47666-80-6,172.16.0.1,47666.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
57039,172.16.0.1-192.168.10.50-47686-80-6,172.16.0.1,47686.0,192.168.10.50,80.0,6.0,6/7/2017 9:55,Web Attack – Brute Force
